count,confidence,sentence_number,document_id,head,relation,tail
1,[0.0012781359255313873],[207],['interview_D2.txt'],det,sku,jeg
1,[0.002380728954449296],[208],['interview_D2.txt'],hvad,godt,Jeg
1,[0.0006972188712097704],[208],['interview_D2.txt'],det,hvad,Jeg
1,[0.0006260958034545183],[209],['interview_D2.txt'],jeg,godt,jeg
1,[0.001854131231084466],[209],['interview_D2.txt'],jeg,også,hvad
1,[0.0006281702662818134],[209],['interview_D2.txt'],hvad,også,jeg
1,[0.0001343581679975614],[209],['interview_D2.txt'],hvad,vaccineret,hele børnevaccineprogrammet
1,[0.00011359935160726309],[209],['interview_D2.txt'],hele børnevaccineprogrammet,vaccineret,hvad
1,[0.00012040147703373805],[214],['interview_D2.txt'],vi,børnelæger,kones
1,[0.00018322590040042996],[214],['interview_D2.txt'],vi,ringer,regel
1,[0.0002338956983294338],[214],['interview_D2.txt'],vi,ringer,en børnelæge
1,[0.00027815671637654305],[214],['interview_D2.txt'],regel,ringer,vi
1,[0.0003717223880812526],[215],['interview_D2.txt'],vi,til,jeg
1,[0.0012631722493097186],[215],['interview_D2.txt'],egen læge,",",jeg
1,[0.002310198964551091],[215],['interview_D2.txt'],jeg,tror,egen læge
1,[0.0006403998122550547],[216],['interview_D2.txt'],vi,googlet,det
2,"[0.004001285415142775, 0.00274259177967906]","[216, 223]","['interview_D2.txt', 'interview_D2.txt']",det,er,noget
1,[0.0010140533559024334],[216],['interview_D2.txt'],det,sådan,du
1,[0.0006539569585584104],[217],['interview_D2.txt'],Vi,lige,en børnesygdom
1,[0.0009325318969786167],[217],['interview_D2.txt'],en børnesygdom,lige,Vi
1,[0.00834762305021286],[219],['interview_D2.txt'],Man,bare,pas
1,[0.0027953311800956726],[219],['interview_D2.txt'],pas,bare,Man
1,[0.004832405596971512],[219],['interview_D2.txt'],pas,med,det
1,[0.005787743255496025],[219],['interview_D2.txt'],det,på,pas
1,[0.0005403211107477546],[220],['interview_D2.txt'],vi,har,kones
1,[0.00043707681470550597],[222],['interview_D2.txt'],det,",",fald
1,[0.001481190207414329],[223],['interview_D2.txt'],det,noget,vi
1,[0.000995915150269866],[223],['interview_D2.txt'],vi,noget,det
1,[0.0006992665003053844],[224],['interview_D2.txt'],Min kone,ikke,mig
1,[0.0004978022770956159],[224],['interview_D2.txt'],mig,ikke,Min kone
1,[0.00032837034086696804],[224],['interview_D2.txt'],mig,så,børn
1,[0.0033643324859440327],[224],['interview_D2.txt'],vi,så,børn
1,[0.00011982736032223329],[224],['interview_D2.txt'],vi,:,vi
1,[0.00035851093707606196],[224],['interview_D2.txt'],børn,da,mig
1,[0.007818175479769707],[224],['interview_D2.txt'],børn,så,vi
1,[0.0007492449367418885],[224],['interview_D2.txt'],børn,"""",vi
1,[0.00028102865326218307],[224],['interview_D2.txt'],vi,"""",børn
1,[0.00036215074942447245],[224],['interview_D2.txt'],vi,egentlig,de der børn
1,[0.0006429197383113205],[224],['interview_D2.txt'],de der børn,egentlig,vi
1,[0.004449970088899136],[225],['interview_D2.txt'],det,har,Vi
1,[0.0054700844921171665],[226],['interview_D2.txt'],Det,været,en selvfølge
1,[0.0011223643086850643],[226],['interview_D2.txt'],en selvfølge,været,Det
3,"[0.00020133209181949496, 0.0004553940671030432, 0.0003393315419089049]","[228, 306, 335]","['interview_D2.txt', 'interview_D2.txt', 'interview_D2.txt']",Jeg,ikke,mig
1,[0.0005432100733742118],[228],['interview_D2.txt'],Jeg,ikke,noget
3,"[0.000862285727635026, 0.002785520860925317, 0.0017888901056721807]","[228, 306, 336]","['interview_D2.txt', 'interview_D2.txt', 'interview_D2.txt']",mig,ikke,Jeg
1,[0.001006508944556117],[228],['interview_D2.txt'],mig,i,sociale medier
1,[0.0006062680040486157],[228],['interview_D2.txt'],noget,ikke,Jeg
1,[0.0008453665068373084],[228],['interview_D2.txt'],sociale medier,i,mig
1,[0.0026423195376992226],[229],['interview_D2.txt'],Det,det,dårligste sted
1,[0.00046610544086433947],[229],['interview_D2.txt'],Det,det,man
1,[0.0017949702451005578],[229],['interview_D2.txt'],dårligste sted,er,Det
1,[0.0005504882428795099],[229],['interview_D2.txt'],dårligste sted,kan,en diskusion
1,[0.0003609506820794195],[229],['interview_D2.txt'],man,det,Det
1,[0.0030852938070893288],[229],['interview_D2.txt'],man,kan,en diskusion
1,[0.0007932490552775562],[229],['interview_D2.txt'],en diskusion,kan,dårligste sted
1,[0.003979397937655449],[229],['interview_D2.txt'],en diskusion,have,man
1,[0.001301106414757669],[230],['interview_D2.txt'],Jeg,snakke,nogen
1,[0.00027713002054952085],[230],['interview_D2.txt'],sociale medier,",",de
1,[0.0005350694409571588],[230],['interview_D2.txt'],de,",",sociale medier
1,[0.001066950848326087],[230],['interview_D2.txt'],de,ikke,vacciner
1,[0.0021916506811976433],[230],['interview_D2.txt'],vacciner,ikke,de
1,[0.0002825511619448662],[232],['interview_D2.txt'],Jeg,lige,min søster
1,[0.000405386759666726],[232],['interview_D2.txt'],Jeg,for,jeg
1,[0.0005126316682435572],[232],['interview_D2.txt'],min søster,lige,Jeg
1,[0.00014860171359032393],[232],['interview_D2.txt'],jeg,min søster,Jeg
1,[0.0032189625781029463],[232],['interview_D2.txt'],jeg,med,dig
1,[0.0004318438295740634],[232],['interview_D2.txt'],jeg,med,dag
1,[0.0027035775128751993],[232],['interview_D2.txt'],dig,med,jeg
1,[0.0033882027491927147],[232],['interview_D2.txt'],dig,i,dag
1,[7.620308315381408e-05],[232],['interview_D2.txt'],dig,dag,vi
1,[0.003845819039270282],[232],['interview_D2.txt'],dag,i,dig
1,[0.0002357259945711121],[232],['interview_D2.txt'],dag,",",vi
1,[0.0007366810459643602],[232],['interview_D2.txt'],vi,så,dag
1,[0.00028761872090399265],[232],['interview_D2.txt'],vi,faktisk,vacciner
1,[0.001271536573767662],[232],['interview_D2.txt'],vacciner,i,weekenden
1,[0.0041854423470795155],[232],['interview_D2.txt'],weekenden,i,vacciner
1,[0.00030704104574397206],[233],['interview_D2.txt'],alle sine børn,fået,min søster
4,"[0.005626021884381771, 0.0013447059318423271, 0.0005419196095317602, 0.00021126787760294974]","[234, 234, 234, 234]","['interview_D2.txt', 'interview_D2.txt', 'interview_D2.txt', 'interview_D2.txt']",jeg,ikke,jeg
1,[0.0008664220222271979],[234],['interview_D2.txt'],jeg,jeg,nogen
1,[0.0006439872086048126],[234],['interview_D2.txt'],nogen,ikke,jeg
1,[0.00021041248692199588],[234],['interview_D2.txt'],der,ikke,jeg
1,[0.0044302125461399555],[234],['interview_D2.txt'],der,nogen,jeg
1,[0.00037753841024823487],[234],['interview_D2.txt'],der,"""",mine børn
1,[0.0003642028896138072],[234],['interview_D2.txt'],mine børn,"""",der
1,[0.0002104652812704444],[234],['interview_D2.txt'],jeg,for,den samtale
1,[0.00020435522310435772],[234],['interview_D2.txt'],muligheden,ikke,jeg
1,[0.00040107889799401164],[234],['interview_D2.txt'],muligheden,at,den samtale
1,[0.0021849339827895164],[235],['interview_D2.txt'],Jeg,tror,lejligheden
1,[0.005071144551038742],[235],['interview_D2.txt'],lejligheden,tror,Jeg
1,[0.0013250088086351752],[235],['interview_D2.txt'],lejligheden,bød,jeg
1,[0.00025285332230851054],[235],['interview_D2.txt'],lejligheden,og,dem
1,[0.00032057432690635324],[235],['interview_D2.txt'],sig,lejligheden,Jeg
1,[0.0006591654964722693],[235],['interview_D2.txt'],sig,kendte,dem
1,[0.0002762818767223507],[235],['interview_D2.txt'],jeg,sig,lejligheden
1,[0.00044903691741637886],[235],['interview_D2.txt'],jeg,godt,dem
1,[0.00025575116160325706],[235],['interview_D2.txt'],dem,jeg,sig
2,"[0.0013431033585220575, 0.0007230223272927105]","[235, 235]","['interview_D2.txt', 'interview_D2.txt']",dem,godt,dem
1,[0.00048577357665635645],[235],['interview_D2.txt'],dem,havde,en anden holdning
1,[0.0002859989181160927],[235],['interview_D2.txt'],en anden holdning,",",dem
1,[0.0023645618930459023],[235],['interview_D2.txt'],en anden holdning,havde,dem
1,[0.0005429203156381845],[235],['interview_D2.txt'],mig,en anden holdning,dem
1,[0.0004505336983129382],[235],['interview_D2.txt'],mig,så,jeg
2,"[0.0015010731294751167, 0.0014139331178739667]","[235, 235]","['interview_D2.txt', 'interview_D2.txt']",jeg,da,jeg
1,[0.00048183242324739695],[235],['interview_D2.txt'],jeg,ville,dem
1,[0.0019092479487881064],[235],['interview_D2.txt'],dem,have,jeg
1,[0.0002603034081403166],[236],['interview_D2.txt'],det,for,dem
1,[0.00023424215032719076],[239],['interview_D2.txt'],HPV-vaccinen,",",en god idé
1,[0.003422041656449437],[239],['interview_D2.txt'],det,altså,en god idé
1,[0.000247637159191072],[239],['interview_D2.txt'],en god idé,er,HPV-vaccinen
1,[0.006607018411159515],[239],['interview_D2.txt'],en god idé,er,det
1,[0.00033541544689796865],[240],['interview_D2.txt'],mindre de der børn,",",jeg
1,[0.0027172628324478865],[240],['interview_D2.txt'],dårligt helbred,sådan,noget
1,[0.00017839773499872535],[240],['interview_D2.txt'],noget,dårligt helbred,mindre de der børn
1,[0.002746075391769409],[240],['interview_D2.txt'],noget,sådan,dårligt helbred
1,[0.0017384859966114163],[240],['interview_D2.txt'],det,så,noget
1,[0.001399104599840939],[240],['interview_D2.txt'],det,jo,grund
1,[6.409218622138724e-05],[240],['interview_D2.txt'],grund,det,noget
1,[0.001013941247947514],[240],['interview_D2.txt'],grund,jo,det
1,[0.0015795091167092323],[240],['interview_D2.txt'],grund,af,immuniteten
1,[0.0001646663440624252],[240],['interview_D2.txt'],grund,immuniteten,vi
1,[0.00014295602159108967],[240],['interview_D2.txt'],flok,på,det
1,[0.0008503359276801348],[240],['interview_D2.txt'],flok,",",vi
1,[1.5695385324458282e-05],[240],['interview_D2.txt'],flok,vi gerne,vi
1,[0.0014232525136321783],[240],['interview_D2.txt'],immuniteten,af,grund
1,[0.0013215423095971346],[240],['interview_D2.txt'],vi,",",flok
1,[0.0013116374611854553],[240],['interview_D2.txt'],vi,gerne,vi
2,"[8.986550528788939e-05, 0.0005924899596720934]","[240, 240]","['interview_D2.txt', 'interview_D2.txt']",vi,ikke,kopper
1,[6.787811435060576e-05],[240],['interview_D2.txt'],vi,vil,flok
1,[6.266334094107151e-05],[240],['interview_D2.txt'],vi,vil,immuniteten
1,[0.0006767099839635193],[240],['interview_D2.txt'],vi,vil,vi
1,[0.004230072721838951],[240],['interview_D2.txt'],kopper,ikke,vi
1,[7.405181531794369e-05],[240],['interview_D2.txt'],kopper,ud,samfundet
1,[0.0005113516235724092],[240],['interview_D2.txt'],alle mulige ting,kopper,vi
1,[0.0005494942888617516],[240],['interview_D2.txt'],alle mulige ting,ud,samfundet
1,[0.0018542710458859801],[240],['interview_D2.txt'],samfundet,i,alle mulige ting
1,[0.00022901862394064665],[241],['interview_D2.txt'],min søster,at,min niecer
1,[0.0001412654819432646],[241],['interview_D2.txt'],min niecer,at,min søster
1,[3.62020728061907e-05],[241],['interview_D2.txt'],min niecer,skulle,HPV-
1,[0.00017030560411512852],[241],['interview_D2.txt'],HPV-,skulle,min niecer
1,[0.0003645173565018922],[241],['interview_D2.txt'],HPV-,ville,det
1,[0.00014698212908115238],[241],['interview_D2.txt'],vaccinen,skulle,min niecer
1,[0.0003337027446832508],[241],['interview_D2.txt'],vaccinen,ville,det
1,[0.00018147107039112598],[241],['interview_D2.txt'],det,",",HPV-
1,[0.0006449678330682218],[241],['interview_D2.txt'],det,",",vaccinen
1,[0.0005399757064878941],[241],['interview_D2.txt'],det,ud,dem
1,[0.0006458387360908091],[241],['interview_D2.txt'],dem,ud,det
1,[0.0007814932032488286],[242],['interview_D2.txt'],det,jo,en vaccine
1,[7.90572181964914e-05],[242],['interview_D2.txt'],det,"en vaccine ,",der
1,[0.0009091124520637095],[242],['interview_D2.txt'],en vaccine,jo,det
1,[8.281847112812102e-05],[242],['interview_D2.txt'],en vaccine,redder den,flokken
1,[0.0005303728976286948],[242],['interview_D2.txt'],der,mere,det
1,[0.0008147250046022236],[242],['interview_D2.txt'],der,den,flokken
1,[0.00033949545468203723],[242],['interview_D2.txt'],flokken,den,der
1,[0.0015589991817250848],[243],['interview_D2.txt'],det,synes,de
1,[0.0009318699012510478],[243],['interview_D2.txt'],de,synes,det
2,"[0.0007881827768869698, 0.005448363721370697]","[244, 284]","['interview_D2.txt', 'interview_D2.txt']",Det,er,jeg
1,[0.00034361594589427114],[244],['interview_D2.txt'],jeg,også,Det
1,[0.0009023974416777492],[244],['interview_D2.txt'],jeg,også,det
1,[0.000729849620256573],[244],['interview_D2.txt'],det,også,jeg
1,[0.0005208221264183521],[244],['interview_D2.txt'],jeg,godt,det
1,[0.0017482980620115995],[244],['interview_D2.txt'],jeg,har,dem
1,[0.002750706858932972],[244],['interview_D2.txt'],dem,har,jeg
1,[0.00023410904395859689],[247],['interview_D2.txt'],vi,",",det
1,[0.005985111463814974],[247],['interview_D2.txt'],vi,ikke,den
1,[0.00012899319699499756],[247],['interview_D2.txt'],vi,løbsk,samfundet
1,[0.002230517566204071],[247],['interview_D2.txt'],den,ikke,vi
1,[0.0012822203570976853],[247],['interview_D2.txt'],den,løbsk,samfundet
1,[0.0004112822934985161],[247],['interview_D2.txt'],samfundet,løbsk,vi
1,[0.0059282793663442135],[247],['interview_D2.txt'],samfundet,løbsk,den
1,[0.0005583977908827364],[248],['interview_D2.txt'],nogen rund,der,nogle dårlig immunforsvar
1,[0.0006492813117802143],[248],['interview_D2.txt'],nogle dårlig immunforsvar,der,nogen rund
1,[0.0008616272243671119],[250],['interview_D2.txt'],jeg,at,de
1,[0.00023687677457928658],[250],['interview_D2.txt'],fine immunforsvar,at,jeg
1,[0.0003213744785171002],[250],['interview_D2.txt'],fine immunforsvar,",",det
1,[0.001729820854961872],[250],['interview_D2.txt'],det,men,fine immunforsvar
1,[0.0009821912584205468],[251],['interview_D2.txt'],Det,", om",man
1,[0.003149315482005477],[251],['interview_D2.txt'],jeg,ikke,man
1,[0.0002467660524416715],[251],['interview_D2.txt'],man,ved,Det
1,[0.0008445397834293544],[251],['interview_D2.txt'],man,ikke,jeg
1,[0.0009013346862047911],[252],['interview_D2.txt'],det,når,de
1,[0.0005971534410491586],[253],['interview_D2.txt'],det,faktisk,de
1,[0.0019923211075365543],[253],['interview_D2.txt'],de,faktisk,det
1,[0.00015039353456813842],[253],['interview_D2.txt'],de,af,de
1,[0.00036620168248191476],[253],['interview_D2.txt'],de,den første blodprøve,hvad
1,[0.000254676619078964],[253],['interview_D2.txt'],de,hvad,jeg
1,[5.954612667361895e-05],[253],['interview_D2.txt'],hvad,hvert fald,det
1,[0.0004751084197778255],[253],['interview_D2.txt'],jeg,hvad,den første blodprøve
2,"[0.0002231592807220295, 0.0026175936218351126]","[253, 336]","['interview_D2.txt', 'interview_D2.txt']",fald,i,jeg
1,[0.00027081347070634365],[253],['interview_D2.txt'],mine børn,at,det
1,[0.0018025069730356336],[254],['interview_D2.txt'],Det,også,en samfundsopgave
1,[0.0014565865276381373],[254],['interview_D2.txt'],en samfundsopgave,lidt,Det
1,[0.0008819697541184723],[254],['interview_D2.txt'],en samfundsopgave,at,dem
1,[8.997037366498262e-05],[254],['interview_D2.txt'],en samfundsopgave,vaccineret,det
1,[0.0017072857590392232],[254],['interview_D2.txt'],dem,at,en samfundsopgave
1,[0.0008347972761839628],[254],['interview_D2.txt'],dem,vaccineret,det
1,[0.0012462047161534429],[254],['interview_D2.txt'],det,vaccineret,dem
1,[0.001613492495380342],[255],['interview_D2.txt'],Jeg,er,en god idé
1,[0.0009097837610170245],[255],['interview_D2.txt'],det,er,samfund
1,[0.0028940702322870493],[255],['interview_D2.txt'],en god idé,er,Jeg
1,[0.001061520422808826],[255],['interview_D2.txt'],en god idé,",",vi
1,[0.0006360239931382239],[255],['interview_D2.txt'],samfund,en god idé,Jeg
1,[0.0009062428725883365],[255],['interview_D2.txt'],samfund,er,det
1,[0.0025205593556165695],[255],['interview_D2.txt'],samfund,at,vi
1,[0.0008193752728402615],[255],['interview_D2.txt'],vi,samfund,en god idé
1,[0.0030049863271415234],[255],['interview_D2.txt'],vi,",",samfund
1,[0.0036688908003270626],[256],['interview_D2.txt'],Jeg,",",mine børn
1,[0.0017195779364556074],[256],['interview_D2.txt'],mine børn,også,Jeg
1,[0.0025720212142914534],[257],['interview_D2.txt'],det,alt,De
1,[0.0008059246465563774],[257],['interview_D2.txt'],der børn,det,De
1,[0.00014691933756694198],[258],['interview_D2.txt'],dit barn,:,lægerne
1,[8.225362398661673e-05],[258],['interview_D2.txt'],børn,",",vi
1,[0.0020769366528838873],[260],['interview_D2.txt'],Jeg,ikke,mærke
1,[0.0012365367729216814],[260],['interview_D2.txt'],mærke,ikke,Jeg
1,[0.00034026397042907774],[260],['interview_D2.txt'],et udbrud,været,mærke
1,[0.0028867917135357857],[263],['interview_D2.txt'],De,de,der vacciner
1,[0.004256469197571278],[263],['interview_D2.txt'],der vacciner,de,De
1,[9.997181041399017e-05],[263],['interview_D2.txt'],det,",",De
1,[0.00024402854614891112],[263],['interview_D2.txt'],god borgerpligt,få,dem
1,[0.0006812243373133242],[263],['interview_D2.txt'],dem,få,god borgerpligt
1,[0.0009924175683408976],[265],['interview_D2.txt'],Jeg,det,den enkelte læge
1,[0.0006424628081731498],[265],['interview_D2.txt'],den enkelte læge,det,Jeg
1,[0.0009331893525086343],[267],['interview_D2.txt'],vi,et helt system,det
1,[0.0015870133647695184],[267],['interview_D2.txt'],vi,i,værk
1,[0.0013960630167275667],[267],['interview_D2.txt'],værk,i,vi
1,[0.001465224428102374],[268],['interview_D2.txt'],Vi,har,"mange , mange år"
1,[0.0019206672441214323],[268],['interview_D2.txt'],"mange , mange år",brugt,Vi
1,[0.00011583868035813794],[268],['interview_D2.txt'],"mange , mange år",at,et helt system
1,[0.00012737844372168183],[268],['interview_D2.txt'],et helt system,bygge,"mange , mange år"
1,[0.00024948694044724107],[268],['interview_D2.txt'],et helt system,op,alle mulige instanser
1,[0.000498382723890245],[268],['interview_D2.txt'],alle mulige instanser,op,et helt system
1,[0.00020586552273016423],[268],['interview_D2.txt'],alle mulige instanser,praksisser,alle mulige ting
1,[0.00010542846575845033],[268],['interview_D2.txt'],praksisser,af,et helt system
1,[0.0002957481483463198],[268],['interview_D2.txt'],praksisser,alle mulige ting,som
1,[0.00040613344754092395],[268],['interview_D2.txt'],alle mulige ting,praksisser,alle mulige instanser
1,[0.00038265774492174387],[268],['interview_D2.txt'],som,alle mulige ting,praksisser
1,[0.00014453208132181317],[268],['interview_D2.txt'],som,at,én person
1,[0.0010553414467722178],[268],['interview_D2.txt'],én person,et,andet
1,[0.0010426824446767569],[268],['interview_D2.txt'],andet,et,én person
1,[0.0006659997161477804],[268],['interview_D2.txt'],det,videre,systemet
1,[0.0003445322217885405],[268],['interview_D2.txt'],det,systemet,en snebold
1,[0.003749386640265584],[268],['interview_D2.txt'],systemet,videre,det
1,[0.00034433399559929967],[268],['interview_D2.txt'],systemet,en snebold,der
1,[3.364346412126906e-05],[268],['interview_D2.txt'],systemet,",",alle mulige ting
1,[0.00046547240344807506],[268],['interview_D2.txt'],en snebold,systemet,det
1,[0.00015359600365627557],[268],['interview_D2.txt'],en snebold,",",alle mulige ting
1,[0.0001376500295009464],[268],['interview_D2.txt'],der,en snebold,systemet
1,[6.80474768159911e-05],[268],['interview_D2.txt'],alle mulige ting,",",systemet
1,[0.0001777374855009839],[268],['interview_D2.txt'],alle mulige ting,der,en snebold
1,[0.00030362975667230785],[269],['interview_D2.txt'],det,at,fald
1,[0.00046182231744751334],[269],['interview_D2.txt'],det,ikke,én person
1,[0.0005122270085848868],[269],['interview_D2.txt'],én person,ikke,det
1,[2.6828233482471358e-05],[269],['interview_D2.txt'],et helt system,"praksisser ,",som
1,[2.880293322959915e-06],[269],['interview_D2.txt'],et helt system,"praksisser ,",det
1,[1.629513614413251e-06],[269],['interview_D2.txt'],et helt system,"stoppe ,",sig
1,[1.3727822079090402e-06],[269],['interview_D2.txt'],et helt system,"stoppe ,",selv
1,[2.186827714467654e-06],[269],['interview_D2.txt'],praksisser,"stoppe ,",sig
1,[1.8422909609701794e-06],[269],['interview_D2.txt'],praksisser,"stoppe ,",selv
1,[0.0007171083707362413],[269],['interview_D2.txt'],som,praksisser,et helt system
1,[4.6786992849471666e-05],[269],['interview_D2.txt'],som,"stoppe ,",det
1,[8.75730135400469e-06],[269],['interview_D2.txt'],som,"stoppe ,",sig
1,[7.377580914180726e-06],[269],['interview_D2.txt'],som,"stoppe ,",selv
1,[0.014981642365455627],[269],['interview_D2.txt'],det,kører,selv
1,[0.01503176148980856],[269],['interview_D2.txt'],selv,kører,det
1,[0.0009966149227693677],[270],['interview_D2.txt'],nogle mennesker,i,der
1,[0.0008991698268800974],[270],['interview_D2.txt'],nogle mennesker,det,system
1,[0.0009468360221944749],[270],['interview_D2.txt'],der,i,nogle mennesker
1,[0.000833383237477392],[270],['interview_D2.txt'],system,i,nogle mennesker
1,[0.002766979392617941],[271],['interview_D2.txt'],systemet,egentligt,sig
1,[0.0010148456785827875],[271],['interview_D2.txt'],systemet,egentligt,selv
1,[0.0011112858774140477],[271],['interview_D2.txt'],sig,egentligt,systemet
1,[0.0016464577056467533],[271],['interview_D2.txt'],selv,af,systemet
1,[0.00018096600251737982],[272],['interview_D2.txt'],den måde,godt,jeg
1,[0.0005919273826293647],[272],['interview_D2.txt'],systemet,",",jeg
1,[1.636680099181831e-05],[272],['interview_D2.txt'],systemet,stoler på,det
1,[0.0003839726559817791],[272],['interview_D2.txt'],jeg,godt,systemet
1,[0.00042656934238038957],[272],['interview_D2.txt'],jeg,det system,jeg
1,[0.0017931892070919275],[272],['interview_D2.txt'],det system,jeg,det
1,[7.954531611176208e-05],[272],['interview_D2.txt'],det system,tænker,et godt system
1,[0.0002802442177198827],[272],['interview_D2.txt'],jeg,er,et godt system
1,[0.00032243900932371616],[272],['interview_D2.txt'],det,jeg,det system
1,[0.00037922049523331225],[272],['interview_D2.txt'],det,et godt system,vi
1,[0.0005342806689441204],[272],['interview_D2.txt'],et godt system,er,jeg
1,[0.00011839429498650134],[272],['interview_D2.txt'],vi,er,jeg
1,[0.0021999264135956764],[272],['interview_D2.txt'],vi,er,det
1,[0.0003614778979681432],[274],['interview_D2.txt'],forældre,været,Det
1,[0.0003568796964827925],[276],['interview_D2.txt'],min generelle oplevelse,hvad,Jeg
1,[0.0010666151065379381],[277],['interview_D2.txt'],Det,noget ærgerligt noget,jeg
1,[0.0001755456905812025],[277],['interview_D2.txt'],noget ærgerligt noget,jeg,det
1,[0.0005454971105791628],[277],['interview_D2.txt'],jeg,noget ærgerligt noget,Det
1,[0.0015647388063371181],[277],['interview_D2.txt'],jeg,ved,det
1,[0.00011545729648787528],[277],['interview_D2.txt'],det,jeg,noget ærgerligt noget
1,[4.28812054451555e-05],[278],['interview_D2.txt'],du,"mig ,",jeg
1,[0.00019979607895947993],[278],['interview_D2.txt'],mig,at,du
1,[0.0005032116896472871],[278],['interview_D2.txt'],jeg,personligt,jeg
1,[0.00014005685807205737],[278],['interview_D2.txt'],jeg,jeg,mig
1,[0.000264271890046075],[279],['interview_D2.txt'],det,gå,jeg
1,[0.0003559919714462012],[279],['interview_D2.txt'],nogen,dø,det
1,[0.001163259381428361],[279],['interview_D2.txt'],der,dø,det
1,[0.0013309047790244222],[279],['interview_D2.txt'],det,dø,der
1,[0.0016604086849838495],[280],['interview_D2.txt'],Jeg,at,jeg
1,[0.0010659410618245602],[280],['interview_D2.txt'],Jeg,",",selv
1,[0.0006091612158343196],[280],['interview_D2.txt'],jeg,er,en speciel risikogruppe
1,[0.0008075217483565211],[280],['interview_D2.txt'],selv,at,Jeg
1,[0.0011878565419465303],[280],['interview_D2.txt'],selv,i,en speciel risikogruppe
1,[0.000823527981992811],[280],['interview_D2.txt'],en speciel risikogruppe,er,jeg
1,[0.002057568868622184],[280],['interview_D2.txt'],en speciel risikogruppe,er,selv
1,[0.00024280458455905318],[282],['interview_D2.txt'],en undersøgelse,i,som
1,[0.00047051862929947674],[282],['interview_D2.txt'],som,i,en undersøgelse
1,[0.0004551498859655112],[282],['interview_D2.txt'],som,at,jeg
1,[0.0003784352447837591],[282],['interview_D2.txt'],jeg,virkelig,risikogruppen
1,[0.0006980494945310056],[282],['interview_D2.txt'],risikogruppen,virkelig,jeg
1,[0.007940021343529224],[283],['interview_D2.txt'],Jeg,har,astma
1,[0.007370109669864178],[283],['interview_D2.txt'],astma,har,Jeg
1,[0.0024408011231571436],[284],['interview_D2.txt'],jeg,min far,Det
1,[0.0007098171627148986],[285],['interview_D2.txt'],Det,være,jeg
1,[0.0014170819194987416],[285],['interview_D2.txt'],det,ud,ham
1,[0.00418279692530632],[285],['interview_D2.txt'],ham,med,det
1,[0.0004321008746046573],[285],['interview_D2.txt'],ham,så,han
1,[0.0005336466711014509],[285],['interview_D2.txt'],han,så,ham
1,[0.0006757886148989201],[285],['interview_D2.txt'],andet,kunne,han
1,[0.003917094320058823],[287],['interview_D2.txt'],Det,ikke,underholdende dem
1,[1.8231431264818337e-05],[287],['interview_D2.txt'],Det,"underholdende dem ,",det
1,[0.0021926802583038807],[287],['interview_D2.txt'],underholdende dem,var,Det
1,[0.000584517081733793],[287],['interview_D2.txt'],underholdende dem,",",det
1,[3.3001664026717967e-06],[287],['interview_D2.txt'],underholdende dem,underviser og,fuldtidsjob
1,[0.001222524675540626],[287],['interview_D2.txt'],det,men,underholdende dem
1,[0.00039362540701404214],[287],['interview_D2.txt'],underviser,og,fuldtidsjob
1,[0.00042266168748028576],[287],['interview_D2.txt'],fuldtidsjob,så,underviser
1,[0.00021232463768683374],[288],['interview_D2.txt'],vi,",",man
1,[0.0002256660518469289],[288],['interview_D2.txt'],man,",",vi
1,[0.0022044344805181026],[290],['interview_D2.txt'],Vi,sat,noget
1,[0.0006012311205267906],[290],['interview_D2.txt'],Vi,noget,dørene
1,[0.0023165163584053516],[290],['interview_D2.txt'],noget,sat,Vi
1,[0.00016150112787727267],[290],['interview_D2.txt'],noget,",",folk
1,[0.00025918736355379224],[290],['interview_D2.txt'],dørene,noget,Vi
1,[0.0009170967387035489],[290],['interview_D2.txt'],dørene,",",folk
1,[0.00020256981952115893],[290],['interview_D2.txt'],folk,dørene,noget
1,[0.0013838837621733546],[290],['interview_D2.txt'],folk,så,dørene
1,[4.4227170292288065e-05],[291],['interview_D2.txt'],vi,været meget,vi
1,[0.0009758614469319582],[291],['interview_D2.txt'],vi,har,online
1,[0.0024233891163021326],[291],['interview_D2.txt'],online,mest,vi
1,[0.0008711285190656781],[293],['interview_D2.txt'],jeg,har,min far
1,[0.001271819812245667],[293],['interview_D2.txt'],min far,har,jeg
1,[0.0005985377356410027],[293],['interview_D2.txt'],marts,min far,jeg
1,[6.835873743208746e-06],[294],['interview_D2.txt'],jeg,ham i,det
1,[0.0001733777899062261],[294],['interview_D2.txt'],ham,i,det
1,[2.639060464086166e-06],[294],['interview_D2.txt'],ham,måske en dårlig idé,vi
1,[0.00019117494230158627],[294],['interview_D2.txt'],det,i,ham
1,[0.004205502104014158],[294],['interview_D2.txt'],det,er,en dårlig idé
1,[0.00022822358005214483],[294],['interview_D2.txt'],det,en dårlig idé,vi
1,[0.00032142476993612945],[294],['interview_D2.txt'],en dårlig idé,er,dag
1,[0.001846318133175373],[294],['interview_D2.txt'],en dårlig idé,er,det
1,[0.00037014641566202044],[294],['interview_D2.txt'],en dårlig idé,",",vi
1,[0.0006399266421794891],[294],['interview_D2.txt'],vi,",",en dårlig idé
1,[0.00010447671229485422],[295],['interview_D2.txt'],hans altan,",",vi
1,[0.0004919377388432622],[295],['interview_D2.txt'],huset,",",vi
